FILE,w(Genre),w(Historical),w(Interior),w(Landscape),w(Mythological),w(Portrait),w(Religious),w(StillLife),w(Study),EXPECTED,PREDICTED
rawdata/art/types/train/Religious/27188-m_rosary.jpg,0.0000,0.0001,0.0001,0.0126,0.0006,0.0000,0.9997,0.0014,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28351-thebapti.jpg,0.0006,0.0001,0.0003,0.0000,0.9856,0.0000,1.0000,0.0004,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28354-abraham.jpg,0.9998,0.0003,0.0006,0.9050,0.0002,0.0012,0.0000,0.0000,0.0003,Religious,Genre
rawdata/art/types/train/Religious/28387-david_go.jpg,0.0068,0.0004,0.0004,0.0033,0.9960,0.0001,0.9987,0.0000,0.0002,Religious,Religious
rawdata/art/types/train/Religious/28391-sfrancis.jpg,0.0000,0.0001,0.0001,0.2537,0.4112,0.0002,0.9986,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28392-stjerome.jpg,0.0116,0.0011,0.0017,0.6025,0.0343,0.0008,0.9529,0.0003,0.0007,Religious,Religious
rawdata/art/types/train/Religious/28393-stpeter.jpg,0.0017,0.0001,0.0001,0.0000,0.9946,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28401-denying.jpg,0.9914,0.0003,0.0005,0.0000,0.0000,0.0001,0.9961,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28459-healing.jpg,0.0001,0.0002,0.0006,1.0000,0.0003,0.0000,0.0007,0.0001,0.0001,Religious,Landscape
rawdata/art/types/train/Religious/28479-tobias.jpg,0.0000,0.0001,0.0005,0.9842,0.0368,0.0022,0.0708,0.0042,0.0001,Religious,Landscape
rawdata/art/types/train/Religious/28707-anthony.jpg,0.0004,0.0001,0.0003,0.0005,0.0003,0.0000,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28708-mad_chil.jpg,0.0000,0.0000,0.0003,0.0000,0.0026,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28709-madchild.jpg,0.0000,0.0000,0.0000,0.0000,0.0090,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28710-madonna.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28712-st_peter.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28713-stjerome.jpg,0.0029,0.0001,0.0004,0.0502,0.1824,0.0000,0.9980,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28735-crucifix.jpg,0.0000,0.0000,0.0003,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28777-christ_c.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28778-eccehomo.jpg,0.0002,0.0000,0.0001,0.0000,0.0023,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28779-madonna.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28780-madonna1.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28781-madonna2.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28782-madonna3.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28783-materdol.jpg,0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28784-pieta.jpg,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28785-sombrero.jpg,0.0018,0.0001,0.0002,0.0000,0.0000,0.0085,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28786-stephen.jpg,0.0000,0.0000,0.0001,0.0000,0.0063,0.4630,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28787-virgin_c.jpg,0.0000,0.0001,0.0002,0.0000,0.0002,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28791-eccehomo.jpg,0.0293,0.0000,0.0005,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28792-martyrdo.jpg,0.0000,0.0001,0.0002,0.0000,0.0197,0.0000,1.0000,0.0021,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28793-sfrancis.jpg,0.0025,0.0000,0.0001,0.0000,0.0044,0.0006,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28794-visiongr.jpg,0.0010,0.0000,0.0002,0.0000,0.0000,0.0005,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28798-decorat2.jpg,0.0000,0.0002,0.0006,0.9946,0.0005,0.0020,0.0237,0.0044,0.0001,Religious,Landscape
rawdata/art/types/train/Religious/28838-eccehomo.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28843-holy_fam.jpg,0.0001,0.0000,0.0001,0.0000,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28844-holyfami.jpg,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28845-justina.jpg,0.0008,0.0000,0.0001,0.0001,0.0030,0.1160,0.9968,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28846-madonna1.jpg,0.0003,0.0000,0.0002,0.0000,0.9991,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28847-madonna2.jpg,0.0069,0.0000,0.0001,0.0000,0.0002,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28849-monk.jpg,0.0004,0.0000,0.0001,0.0000,0.0000,0.0773,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28850-noah.jpg,0.0055,0.0000,0.0001,0.0000,0.0008,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28855-roch_ang.jpg,0.0100,0.0001,0.0003,0.0000,0.0000,0.0000,1.0000,0.0011,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28859-v_carmel.jpg,0.0074,0.0000,0.0001,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28907-uriah1.jpg,0.0267,0.0001,0.0003,0.1022,0.0003,0.0000,0.9992,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28908-uriah2.jpg,0.0010,0.0000,0.0003,0.0007,0.0004,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28910-virgin_c.jpg,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28912-adoratio.jpg,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/28913-baptism.jpg,0.0221,0.0000,0.0001,0.0000,0.0013,0.0000,0.9998,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29123-magdalen.jpg,0.0008,0.0000,0.0005,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29124-pantocra.jpg,0.0002,0.0000,0.0002,0.0000,0.0000,0.0002,0.9984,0.6713,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29128-sodom.jpg,0.0000,0.0002,0.0005,0.6110,0.3459,0.0000,0.9997,0.0006,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29131-abraham.jpg,0.0000,0.0000,0.0000,0.0000,0.0001,0.0370,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29135-jessetre.jpg,0.0283,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29151-holyfami.jpg,0.0035,0.0003,0.0005,0.0000,0.0010,0.0000,1.0000,0.0026,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29176-2pilate.jpg,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29179-3carry.jpg,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29180-4resurr.jpg,0.0000,0.0000,0.0001,0.0000,0.0092,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29181-5birth.jpg,0.5135,0.0001,0.0001,0.0000,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29182-6adorat.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29183-7pentec.jpg,0.0014,0.0000,0.0005,0.0000,0.0000,0.0008,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29184-8death.jpg,0.0006,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29205-trilog1.jpg,0.0083,0.0001,0.0007,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29207-trilog2.jpg,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29209-trilog3.jpg,0.0005,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29214-birth_j.jpg,0.0000,0.0000,0.0001,0.0001,0.0007,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29215-the_fall.jpg,0.0000,0.0000,0.0001,0.0000,0.0452,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29217-02nunzia.jpg,0.0000,0.0001,0.0003,0.0000,0.6829,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29220-05nunzia.jpg,0.0001,0.0004,0.0020,0.0000,0.9861,0.0368,0.9982,0.0001,0.0002,Religious,Religious
rawdata/art/types/train/Religious/29222-07nunzia.jpg,0.0001,0.0000,0.0002,0.0000,0.0033,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29223-08nunzia.jpg,0.0143,0.0002,0.0004,0.0000,0.0144,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29224-09nunzia.jpg,0.0000,0.0001,0.0001,0.0000,0.9996,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29225-10nunzia.jpg,0.0003,0.0002,0.0006,0.0004,0.9992,0.0004,0.9802,0.0000,0.0001,Religious,Mythological
rawdata/art/types/train/Religious/29226-11nunzia.jpg,0.0000,0.0001,0.0005,0.0000,0.9991,0.0092,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29227-12nunzia.jpg,0.0016,0.0001,0.0003,0.0000,0.4083,0.0000,1.0000,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29228-13nunzia.jpg,0.0000,0.0002,0.0006,0.0000,0.1298,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29229-14nunzia.jpg,0.0014,0.0004,0.0007,0.0000,0.9552,0.0084,0.9978,0.0002,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29232-3severi1.jpg,0.0000,0.0002,0.0019,0.0000,0.8716,0.0002,0.9996,0.0379,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29233-3severi2.jpg,0.0000,0.0000,0.0007,0.0000,0.0286,0.0000,1.0000,0.0036,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29245-100muril.jpg,0.1915,0.0000,0.0001,0.0000,0.0204,0.0202,0.9997,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29254-106muril.jpg,0.0224,0.0000,0.0001,0.0001,0.0620,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29255-107muril.jpg,0.4837,0.0010,0.0023,0.0005,0.0448,0.0008,0.9307,0.0007,0.0004,Religious,Religious
rawdata/art/types/train/Religious/29256-107murin.jpg,0.0003,0.0001,0.0001,0.0000,0.0237,0.0008,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29257-108muril.jpg,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29259-109muril.jpg,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29260-110muril.jpg,0.0002,0.0000,0.0001,0.0000,0.0000,0.0037,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29264-114muril.jpg,0.0011,0.0001,0.0001,0.0000,0.2088,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29265-115muril.jpg,0.0000,0.0000,0.0000,0.0000,0.0256,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29267-201muril.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29268-202muril.jpg,0.0000,0.0000,0.0001,0.0000,0.0044,0.0000,1.0000,0.0015,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29270-204muril.jpg,0.0341,0.0000,0.0000,0.0000,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29271-205muril.jpg,0.2104,0.0004,0.0009,0.0000,0.0549,0.0001,0.9997,0.0003,0.0002,Religious,Religious
rawdata/art/types/train/Religious/29274-207muril.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29275-208muril.jpg,0.0019,0.0001,0.0001,0.0001,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29276-209muril.jpg,0.1127,0.0003,0.0004,0.0001,0.0000,0.0000,0.9999,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29277-210muril.jpg,0.0012,0.0001,0.0005,0.0000,0.0007,0.0006,0.9999,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29279-211muril.jpg,0.0000,0.0000,0.0001,0.0000,0.0178,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29283-215muril.jpg,0.0000,0.0001,0.0001,0.0000,0.0051,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29285-217muril.jpg,0.0260,0.0003,0.0010,0.0001,0.9978,0.0020,0.9453,0.0003,0.0002,Religious,Mythological
rawdata/art/types/train/Religious/29286-218muril.jpg,0.0072,0.0008,0.0004,0.0000,0.0126,0.0007,0.9964,0.0054,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29289-300muri1.jpg,0.0002,0.0000,0.0003,0.0001,0.0014,0.9566,0.9783,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29290-300muri2.jpg,0.0002,0.0000,0.0001,0.0000,0.0000,0.0023,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29297-305muril.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29298-306muril.jpg,0.0031,0.0001,0.0001,0.0001,0.0016,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29300-308muril.jpg,0.0000,0.0001,0.0001,0.0000,0.0001,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29303-311muril.jpg,0.0092,0.0000,0.0001,0.0000,0.0011,0.0025,0.9999,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29304-312muril.jpg,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29306-314muril.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29316-assumpti.jpg,0.0000,0.0003,0.0009,0.0086,0.0002,0.0000,1.0000,0.0003,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29341-carrying.jpg,0.0000,0.0000,0.0001,0.0000,0.0080,0.0000,1.0000,0.0111,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29342-lamentat.jpg,0.0000,0.0001,0.0002,0.0000,0.0049,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29363-0view1.jpg,0.0035,0.0002,0.0025,0.0001,0.0000,0.0000,0.9997,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29364-0view2.jpg,0.0000,0.0001,0.0045,0.0001,0.0008,0.0000,0.9999,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29365-1west.jpg,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29368-2south.jpg,0.0001,0.0000,0.0001,0.0028,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29369-2south1.jpg,0.0194,0.0001,0.0003,0.0001,0.0044,0.0000,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29372-3north.jpg,0.0000,0.0001,0.0001,0.0004,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29374-crucifix.jpg,0.0077,0.0000,0.0001,0.0002,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29375-saints.jpg,0.0000,0.0000,0.0001,0.0000,0.0001,0.0952,0.9998,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29380-st_john.jpg,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29382-triptych.jpg,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,1.0000,0.0004,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29403-expulsio.jpg,0.0000,0.0001,0.0002,0.0000,1.0000,0.0000,0.9994,0.0000,0.0000,Religious,Mythological
rawdata/art/types/train/Religious/29443-gonfalon.jpg,0.0017,0.0001,0.0013,0.0000,0.0009,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29504-plague_x.jpg,0.0060,0.0000,0.0004,0.0000,0.1360,0.0002,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29507-augustin.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29508-lamentat.jpg,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29513-benedic1.jpg,0.0000,0.0000,0.0003,0.4796,0.0004,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29514-benedic2.jpg,0.0000,0.0000,0.0004,0.0061,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29515-benedic3.jpg,0.0002,0.0000,0.0001,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29517-madonna.jpg,0.0002,0.0001,0.0004,0.0000,0.0000,0.0001,1.0000,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29518-madonna1.jpg,0.0000,0.0000,0.0002,0.0000,0.0178,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29520-madonnc.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29582-altarpi1.jpg,0.0000,0.0001,0.0026,0.0000,0.0001,0.0000,0.9999,0.0027,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29583-altarpi2.jpg,0.0011,0.0003,0.0025,0.0000,0.0000,0.0003,0.9998,0.0003,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29584-madonna.jpg,0.0000,0.0000,0.0001,0.0000,0.0014,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29586-arca2.jpg,0.0012,0.0001,0.0005,0.0000,0.0151,0.5677,0.9999,0.0001,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29592-panel1.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29594-panel2.jpg,0.0000,0.0001,0.0011,0.0030,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29595-panel3.jpg,0.0014,0.0001,0.0003,0.0004,0.0000,0.0004,0.9996,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29597-madonna.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29598-christ_c.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29600-triptyc.jpg,0.0000,0.0001,0.0003,0.0000,0.0088,0.0012,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29603-triptyc3.jpg,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29604-triptyc4.jpg,0.0000,0.0000,0.0002,0.0000,0.0000,0.0379,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29605-triptyc5.jpg,0.0000,0.0000,0.0002,0.0000,0.0184,0.0002,1.0000,0.0035,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29609-virgi_ch.jpg,0.0000,0.0001,0.0002,0.0000,0.0000,0.0002,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29610-virgin_c.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29612-virgchil.jpg,0.0000,0.0000,0.0001,0.0000,0.0046,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29613-virgin_c.jpg,0.0000,0.0000,0.0001,0.0000,0.0231,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29614-crucifix.jpg,0.0000,0.0000,0.0002,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29616-virgin_c.jpg,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29617-bridget.jpg,0.0005,0.0004,0.0004,0.0000,0.0005,0.0007,0.9991,0.1241,0.0002,Religious,Religious
rawdata/art/types/train/Religious/29618-virgin_c.jpg,0.0001,0.0000,0.0003,0.0001,0.0084,0.0020,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29619-holyfami.jpg,0.0000,0.0001,0.0002,0.0000,0.0015,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29667-apostle.jpg,0.0003,0.0001,0.0001,0.0000,0.0003,0.1457,0.9998,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29677-entryjer.jpg,0.0000,0.0004,0.0027,0.0050,0.0006,0.0004,0.9800,0.0730,0.0002,Religious,Religious
rawdata/art/types/train/Religious/29679-king_asa.jpg,0.0001,0.0007,0.0026,0.0841,0.0268,0.0001,0.9911,0.0004,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29680-martyrdo.jpg,0.0000,0.0001,0.0008,0.9938,0.0000,0.0000,0.9833,0.0000,0.0001,Religious,Landscape
rawdata/art/types/train/Religious/29682-solomon.jpg,0.0000,0.0002,0.0036,0.9288,0.0012,0.0000,0.9542,0.0010,0.0002,Religious,Religious
rawdata/art/types/train/Religious/29692-avemaria.jpg,0.0048,0.0000,0.0001,0.0039,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29705-aarhus.jpg,0.0001,0.0002,0.0020,0.0028,0.0000,0.0001,0.9989,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/29706-aarhus1.jpg,0.0211,0.0000,0.0002,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/29715-cainabel.jpg,0.0000,0.0001,0.0002,0.0002,0.0397,0.0001,1.0000,0.0000,0.0000,Religious,Religious
